simulation_id,timestamp,node_id,cpu,memory,battery,rssi,packet_loss,latency,throughput,queue_size,traffic_load,link_quality,mobility_speed,anomaly_status,anomaly_score,anomaly_flag
35,39,2,13.837018,2.383203,100.0,13.076028,0.86924,59.60687,0.0,2,0.0,0.13076,4.414506,Normal,-0.13804388294371805,0
35,39,3,29.803746,0.0,100.0,15.593091,0.844069,57.597658,0.0,1,528.0,0.155931,3.953289,Normal,-0.13421935774770138,0
35,39,4,12.793491,0.0,100.0,10.449706,0.895503,61.702852,0.0,0,540.0,0.104497,6.030497,Normal,-0.125012345812063,0
35,39,5,20.327475,4.614116,100.0,17.059693,0.829403,56.431992,0.0,2,1143.0,0.170597,9.434349,Normal,-0.1080753269116399,0
35,39,6,22.409238,24.135597,100.0,17.143878,0.828561,56.361049,0.0,0,0.0,0.171439,6.511675,Normal,-0.11220908997865431,0
35,39,7,0.0,2.764066,100.0,21.032436,0.789676,53.259034,0.0,1,0.0,0.210324,8.286927,Normal,-0.11153448361333579,0
35,39,8,26.203077,7.695634,100.0,17.690232,0.823098,55.924198,0.0,2,1201.0,0.176902,9.902659,Normal,-0.08536646996294556,0
35,39,9,2.886142,2.719432,100.0,14.696518,0.853035,58.31286,0.0,1,856.0,0.146965,1.194532,Normal,-0.1458584737255515,0
35,39,10,4.927921,15.213623,100.0,10.449706,0.895503,61.702852,0.0,0,0.0,0.104497,3.679274,Normal,-0.14539672925281188,0
35,40,1,4.678763,2.451737,100.0,27.018441,0.729816,48.491618,0.0,0,0.0,0.270184,1.760948,Normal,-0.08605289578520597,0
35,40,2,13.483853,3.863014,100.0,13.5758,0.864242,59.207865,0.0,0,840.0,0.135758,4.414506,Normal,-0.16562386424985098,0
35,40,3,29.170422,0.0,100.0,14.909672,0.850903,58.142932,1.0,1,1302.0,0.149097,3.953289,Normal,-0.11246694772015375,0
35,40,4,17.526639,0.057949,100.0,9.38879,0.906112,62.549972,0.0,0,0.0,0.093888,6.030497,Normal,-0.10843749803885416,0
35,40,5,21.533506,7.59418,100.0,16.81497,0.83185,56.62678,1.0,0,0.0,0.16815,9.434349,Normal,-0.12320099575043897,0
35,40,6,20.162424,24.277441,100.0,17.066713,0.829333,56.422776,1.0,0,0.0,0.170667,6.511675,Normal,-0.09130287599014908,0
35,40,7,0.0,4.95855,100.0,21.271343,0.787287,53.068598,1.0,0,856.0,0.212713,8.286927,Normal,-0.0855491866332661,0
35,40,8,21.273189,8.34106,100.0,17.293878,0.827061,56.240378,1.0,2,0.0,0.172939,9.902659,Normal,-0.09526087964634611,0
35,40,9,0.0,2.137418,100.0,14.18827,0.858117,58.71843,1.0,2,1263.0,0.141883,1.194532,Normal,-0.07953541467399877,0
35,40,10,1.597274,14.539479,100.0,9.38879,0.906112,62.549972,0.0,0,1094.0,0.093888,3.679274,Normal,-0.09804384709836578,0
35,41,1,6.202794,0.632311,100.0,25.271193,0.747288,49.88215,0.0,1,565.0,0.252712,1.760948,Normal,-0.07103845739958753,0
35,41,2,18.155622,5.341142,100.0,13.334046,0.86666,59.400515,1.0,1,0.0,0.13334,4.414506,Normal,-0.14673916813812016,0
35,41,3,26.808138,2.1548,100.0,14.473043,0.85527,58.491302,0.0,1,0.0,0.14473,3.953289,Normal,-0.16091214559166855,0
35,41,4,20.520034,2.028986,100.0,8.205408,0.917946,63.494973,0.0,0,0.0,0.082054,6.030497,Normal,-0.08958355326837436,0
35,41,5,20.486869,8.322499,100.0,16.905154,0.830948,56.553377,1.0,0,1589.0,0.169052,9.434349,Normal,-0.07967015450432996,0
35,41,6,17.501459,21.421661,100.0,18.129435,0.818706,55.575975,0.0,0,0.0,0.181294,6.511675,Normal,-0.12252254077430036,0
35,41,7,0.0,3.003833,100.0,23.457737,0.765423,51.326344,0.0,2,1108.0,0.234577,8.286927,Normal,-0.04558337123792644,0
35,41,8,20.531266,8.51103,100.0,16.089373,0.839106,57.201345,0.0,1,0.0,0.160894,9.902659,Normal,-0.14027519238789476,0
35,41,9,3.28754,4.869991,100.0,14.637124,0.853629,58.360235,0.0,1,0.0,0.146371,1.194532,Normal,-0.15744286557721804,0
35,41,10,0.0,16.294483,100.0,8.205408,0.917946,63.494973,0.0,0,0.0,0.082054,3.679274,Normal,-0.09730067461009373,0
35,42,1,10.00267,3.2744,100.0,25.499725,0.745003,49.700219,0.0,2,644.0,0.254997,1.760948,Normal,-0.03830851028496651,0
35,42,2,20.983514,4.8575,100.0,13.728779,0.862712,59.085478,2.0,2,802.0,0.137288,4.414506,Normal,-0.06884464180543604,0
35,42,3,23.349876,4.397903,100.0,13.938668,0.860613,58.917641,0.0,0,0.0,0.139387,3.953289,Normal,-0.16589374975806032,0
35,42,4,16.305083,4.041043,100.0,9.447152,0.905528,62.503369,0.0,0,1361.0,0.094472,6.030497,Normal,-0.09891699886834909,0
35,42,5,17.918601,10.111355,100.0,17.538258,0.824617,56.04834,0.0,0,0.0,0.175383,9.434349,Normal,-0.13146440679874222,0
35,42,6,19.485666,20.662857,100.0,17.871227,0.821288,55.780872,1.0,2,937.0,0.178712,6.511675,Normal,-0.0714113842059041,0
35,42,7,3.145884,4.063179,100.0,21.701006,0.78299,52.726135,1.0,1,0.0,0.21701,8.286927,Normal,-0.10088534622148454,0
35,42,8,19.519438,6.960583,100.0,15.046497,0.849535,58.033593,2.0,1,1097.0,0.150465,9.902659,Normal,-0.055418830351359194,0
35,42,9,2.881017,7.217477,100.0,15.797281,0.842027,57.434479,0.0,0,0.0,0.157973,1.194532,Normal,-0.15084974868851542,0
35,42,10,0.0,14.580321,100.0,9.447152,0.905528,62.503369,0.0,0,0.0,0.094472,3.679274,Normal,-0.1218119758323522,0
35,43,1,14.476834,2.682946,100.0,23.925516,0.760745,50.953731,1.0,0,0.0,0.239255,1.760948,Normal,-0.07447779838877994,0
35,43,2,21.551684,6.607677,100.0,14.555731,0.854443,58.425455,0.0,3,752.0,0.145557,4.414506,Normal,-0.10988669119356659,0
35,43,3,25.325621,3.730906,100.0,13.385455,0.866145,59.359193,1.0,1,0.0,0.133855,3.953289,Normal,-0.13309056625628535,0
35,43,4,13.211321,7.001428,100.0,8.532517,0.914675,63.233748,0.0,0,0.0,0.085325,6.030497,Normal,-0.10711091784607585,0
35,43,5,22.787872,8.842062,100.0,17.498566,0.825014,56.078955,1.0,1,0.0,0.174986,9.434349,Normal,-0.11098969666600794,0
35,43,6,20.724832,23.195962,100.0,18.54068,0.814593,55.247769,2.0,2,0.0,0.185407,6.511675,Normal,-0.01843024597593268,0
35,43,7,7.413749,2.292626,100.0,23.522586,0.764774,51.274685,1.0,0,859.0,0.235226,8.286927,Normal,-0.0713569806660283,0
35,43,8,23.269513,8.29643,100.0,15.211137,0.847889,57.902354,0.0,2,1091.0,0.152111,9.902659,Normal,-0.10448225076740547,0
35,43,9,3.019,9.311264,100.0,16.029863,0.839701,57.248895,0.0,0,405.0,0.160299,1.194532,Normal,-0.13593952584143482,0
35,43,10,0.983284,15.092774,100.0,8.532517,0.914675,63.233748,0.0,0,1382.0,0.085325,3.679274,Normal,-0.07512130337966616,0
35,44,1,10.763371,1.443181,100.0,25.192277,0.748077,49.944978,0.0,0,0.0,0.251923,1.760948,Normal,-0.0979823993183267,0
35,44,2,23.000379,3.626178,100.0,14.856173,0.851438,58.185905,1.0,2,734.0,0.148562,4.414506,Normal,-0.11882951771949718,0
35,44,3,27.320223,0.993486,100.0,13.042629,0.869574,59.633044,2.0,1,0.0,0.130426,3.953289,Normal,-0.07421678715332214,0
35,44,4,9.887941,7.426077,100.0,9.316711,0.906833,62.607528,0.0,0,0.0,0.093167,6.030497,Normal,-0.12428882325448759,0
35,44,5,21.516063,6.728488,100.0,17.191288,0.828087,56.324863,1.0,2,1019.0,0.171913,9.434349,Normal,-0.09268209235595021,0
35,44,6,21.062954,21.650848,100.0,19.730421,0.802696,54.298886,1.0,1,2855.0,0.197304,6.511675,Normal,-0.012609019820514433,0
35,44,7,11.84259,1.237353,100.0,24.320589,0.756794,50.639078,0.0,0,0.0,0.243206,8.286927,Normal,-0.10644092960766327,0
35,44,8,28.043927,5.919596,100.0,14.695387,0.853046,58.314475,1.0,3,0.0,0.146954,9.902659,Normal,-0.061247202376604526,0
35,44,9,2.790536,8.617595,100.0,15.284617,0.847154,57.843493,0.0,1,496.0,0.152846,1.194532,Normal,-0.14087166402676182,0
35,44,10,4.803187,14.508651,100.0,9.316711,0.906833,62.607528,0.0,0,0.0,0.093167,3.679274,Normal,-0.12521309636042344,0
35,45,1,11.238079,1.680466,100.0,25.736639,0.742634,49.511631,0.0,1,749.0,0.257366,1.760948,Normal,-0.07329494825597654,0
35,45,2,26.157374,5.365231,100.0,14.743659,0.852563,58.276027,1.0,1,0.0,0.147437,4.414506,Normal,-0.1481527730240657,0
35,45,3,24.577139,1.22339,100.0,13.13929,0.868607,59.555692,1.0,2,0.0,0.131393,3.953289,Normal,-0.10511292289774743,0
35,45,4,14.494696,7.23436,100.0,10.767817,0.892322,61.448863,0.0,0,0.0,0.107678,6.030497,Normal,-0.14452825923450308,0
35,45,5,21.873015,9.525785,100.0,17.366418,0.826336,56.18559,0.0,1,0.0,0.173664,9.434349,Normal,-0.13021869429807448,0
35,45,6,19.801005,19.956539,100.0,18.891894,0.811081,54.967951,0.0,1,0.0,0.188919,6.511675,Normal,-0.11127147235288848,0
35,45,7,10.511588,0.9387,100.0,24.142015,0.75858,50.781297,0.0,1,2036.0,0.24142,8.286927,Normal,-0.04420730239617654,0
35,45,8,29.012775,3.38198,100.0,16.155959,0.83844,57.148978,2.0,1,1357.0,0.16156,9.902659,Normal,-0.034798649453966046,0
35,45,9,7.282175,11.377387,100.0,15.264333,0.847357,57.859725,0.0,1,0.0,0.152643,1.194532,Normal,-0.14440466579213662,0
35,45,10,4.739975,16.254884,100.0,10.767817,0.892322,61.448863,0.0,0,0.0,0.107678,3.679274,Normal,-0.14243895968076253,0
35,46,1,14.887446,3.923838,100.0,25.899476,0.741005,49.382021,1.0,0,0.0,0.258995,1.760948,Normal,-0.06415710860386831,0
35,46,2,29.489619,2.409092,100.0,15.020191,0.849798,58.05569,0.0,0,0.0,0.150202,4.414506,Normal,-0.15492461632582832,0
35,46,3,21.894555,4.150057,100.0,13.384654,0.866153,59.359988,0.0,2,334.0,0.133847,3.953289,Normal,-0.13513151614949787,0
35,46,4,10.110247,7.8565,100.0,11.875058,0.881249,60.564875,0.0,0,0.0,0.118751,6.030497,Normal,-0.16304063886630477,0
35,46,5,18.138613,7.622341,100.0,17.462516,0.825375,56.109188,1.0,1,618.0,0.174625,9.434349,Normal,-0.11104131209376339,0
35,46,6,23.882087,19.695101,100.0,19.633311,0.803667,54.376193,1.0,2,1185.0,0.196333,6.511675,Normal,-0.05258016543495225,0
35,46,7,10.945608,0.0,100.0,24.083212,0.759168,50.828131,1.0,1,395.0,0.240832,8.286927,Normal,-0.06599940065316884,0
35,46,8,33.597229,2.923246,100.0,16.110513,0.838895,57.185741,0.0,1,0.0,0.161105,9.902659,Normal,-0.11770643021288063,0
35,46,9,4.04553,10.204616,100.0,16.016703,0.839833,57.259392,0.0,0,427.0,0.160167,1.194532,Normal,-0.13485509641743648,0
35,46,10,0.655017,15.113402,100.0,11.875058,0.881249,60.564875,0.0,0,0.0,0.118751,3.679274,Normal,-0.15804727204545782,0
35,47,1,10.912057,5.056225,100.0,27.198413,0.728016,48.348449,0.0,0,0.0,0.271984,1.760948,Normal,-0.09008425162100414,0
35,47,2,31.764213,0.033024,100.0,14.687015,0.85313,58.322554,0.0,1,1178.0,0.14687,4.414506,Normal,-0.1331897267875301,0
35,47,3,16.922639,2.727382,100.0,13.802534,0.861975,59.026603,0.0,2,1247.0,0.138025,3.953289,Normal,-0.12973716810261077,0
35,47,4,6.723945,9.874175,100.0,11.50227,0.884977,60.862486,0.0,0,0.0,0.115023,6.030497,Normal,-0.15854359776834875,0
35,47,5,22.177083,6.192605,100.0,16.876568,0.831234,56.578085,0.0,2,913.0,0.168766,9.434349,Normal,-0.11313198953691983,0
35,47,6,27.563488,22.620519,100.0,21.106727,0.788933,53.202109,0.0,2,0.0,0.211067,6.511675,Normal,-0.05791576075865368,0
35,47,7,11.428473,2.729639,100.0,25.930875,0.740691,49.357029,0.0,1,559.0,0.259309,8.286927,Normal,-0.0834429150631586,0
35,47,8,34.156497,2.949001,100.0,16.898249,0.831018,56.558063,0.0,0,0.0,0.168982,9.902659,Normal,-0.10575828821412869,0
35,47,9,3.156174,12.864083,100.0,15.008681,0.849913,58.063737,0.0,0,0.0,0.150087,1.194532,Normal,-0.15083589457668733,0
35,47,10,4.834718,12.82671,100.0,11.50227,0.884977,60.862486,0.0,0,1500.0,0.115023,3.679274,Normal,-0.11948564025442565,0
35,48,1,6.561044,2.318156,100.0,28.808426,0.711916,47.068246,0.0,0,0.0,0.288084,1.760948,Normal,-0.06571061785295396,0
35,48,2,31.633577,2.181729,100.0,13.326821,0.866732,59.408069,0.0,2,881.0,0.133268,4.414506,Normal,-0.12104887870014203,0
35,48,3,12.617723,4.218017,100.0,14.017753,0.859822,58.854677,0.0,1,0.0,0.140178,3.953289,Normal,-0.17364959046947465,0
35,48,4,9.03598,8.872313,100.0,12.699659,0.873003,59.906606,0.0,0,0.0,0.126997,6.030497,Normal,-0.1654376533830969,0
35,48,5,25.272881,3.755913,100.0,16.5424,0.834576,56.846788,1.0,0,645.0,0.165424,9.434349,Normal,-0.10405770407521986,0
35,48,6,28.054772,23.504664,100.0,21.249544,0.787505,53.089004,0.0,3,1719.0,0.212495,6.511675,Anomalous,0.00299805950136367,1
35,48,7,13.816332,3.685043,100.0,26.73231,0.732677,48.719261,0.0,1,0.0,0.267323,8.286927,Normal,-0.0762078885334162,0
35,48,8,35.308314,3.164778,100.0,16.687954,0.83312,56.72503,0.0,0,0.0,0.16688,9.902659,Normal,-0.09914049638639494,0
35,48,9,1.16258,11.850402,100.0,14.527838,0.854722,58.447474,1.0,1,335.0,0.145278,1.194532,Normal,-0.12615006234559373,0
35,48,10,5.944138,13.726998,100.0,12.699659,0.873003,59.906606,0.0,0,0.0,0.126997,3.679274,Normal,-0.16623238995754724,0
35,49,1,5.478021,1.80581,100.0,30.287256,0.697127,45.893408,0.0,0,0.0,0.302873,1.760948,Normal,-0.03199659180363512,0
35,49,2,28.976455,3.641699,100.0,13.188888,0.868111,59.517986,1.0,1,0.0,0.131889,4.414506,Normal,-0.1266522587387977,0
35,49,3,13.703507,5.12623,100.0,13.830164,0.861698,59.004708,1.0,1,0.0,0.138302,3.953289,Normal,-0.15691576329091095,0
35,49,4,4.253308,11.159042,100.0,12.944769,0.870552,59.710951,0.0,0,0.0,0.129448,6.030497,Normal,-0.16679862156866815,0
35,49,5,27.048297,5.019043,100.0,16.355809,0.836442,56.997554,0.0,1,1869.0,0.163558,9.434349,Normal,-0.08753946900244719,0
35,49,6,27.471733,24.668167,100.0,21.290504,0.787095,53.05528,1.0,3,951.0,0.212905,6.511675,Normal,-0.007677655594147792,0
35,49,7,12.854176,5.259827,100.0,25.71142,0.742886,49.531705,0.0,0,0.0,0.257114,8.286927,Normal,-0.09999264494076016,0
35,49,8,34.514359,0.930359,100.0,15.573242,0.844268,57.614528,1.0,1,0.0,0.155732,9.902659,Normal,-0.09249052289576404,0
35,49,9,0.0,13.731276,100.0,13.974146,0.860259,58.889326,0.0,2,443.0,0.139741,1.194532,Normal,-0.10230078632263456,0
35,49,10,5.434879,11.353401,100.0,12.944769,0.870552,59.710951,0.0,0,989.0,0.129448,3.679274,Normal,-0.1593897337442537,0
35,50,1,7.81607,2.306064,100.0,31.729955,0.6827,44.748465,0.0,1,965.0,0.3173,1.760948,Anomalous,0.002275622723221682,1
35,50,2,30.796652,0.653057,100.0,13.431201,0.865688,59.325171,1.0,0,0.0,0.134312,4.414506,Normal,-0.12297800979890827,0
35,50,3,14.593431,7.176138,100.0,14.015601,0.859844,58.857,2.0,1,0.0,0.140156,3.953289,Normal,-0.10952405003432031,0
35,50,4,9.19723,13.44867,100.0,13.492401,0.865076,59.27383,0.0,0,660.0,0.134924,6.030497,Normal,-0.16084748939874888,0
35,50,5,29.576407,3.715652,100.0,16.197846,0.838022,57.126038,1.0,2,0.0,0.161978,9.434349,Normal,-0.09256008501277213,0
35,50,6,30.305205,27.39624,100.0,21.975741,0.780243,52.50899,2.0,1,1391.0,0.219757,6.511675,Anomalous,0.011846896611746871,1
35,50,7,15.54402,3.564431,100.0,26.091332,0.739087,49.229324,0.0,1,589.0,0.260913,8.286927,Normal,-0.07815129680965588,0
35,50,8,33.694326,3.083031,100.0,15.815233,0.841848,57.422017,1.0,1,0.0,0.158152,9.902659,Normal,-0.10122212429925903,0
35,50,9,3.759352,14.237134,100.0,13.772413,0.862276,59.050384,1.0,0,0.0,0.137724,1.194532,Normal,-0.1309373007578234,0
35,50,10,6.729888,13.985372,100.0,13.492401,0.865076,59.27383,0.0,0,312.0,0.134924,3.679274,Normal,-0.16724308056953086,0
35,51,1,12.116215,0.0,100.0,33.019633,0.669804,43.726178,2.0,2,1750.0,0.330196,1.760948,Anomalous,0.11255562155059473,1
35,51,2,33.867695,2.886592,100.0,12.995456,0.870045,59.672819,0.0,0,0.0,0.129955,4.414506,Normal,-0.14363905775076663,0
35,51,3,10.404718,5.484762,100.0,14.538128,0.854619,58.440347,0.0,1,0.0,0.145381,3.953289,Normal,-0.1759375362895964,0
35,51,4,5.395509,14.437003,100.0,13.142369,0.868576,59.553222,0.0,0,0.0,0.131424,6.030497,Normal,-0.16462122430827558,0
35,51,5,25.981312,3.231361,100.0,16.293647,0.837064,57.052107,2.0,1,0.0,0.162936,9.434349,Normal,-0.06659172281824999,0
35,51,6,31.493933,25.865725,100.0,21.578665,0.784213,52.824255,1.0,3,1083.0,0.215787,6.511675,Anomalous,0.00018644894721386862,1
35,51,7,13.856002,4.446944,100.0,24.033106,0.759669,50.868038,1.0,0,0.0,0.240331,8.286927,Normal,-0.08185000152114308,0
35,51,8,38.618339,3.933838,100.0,15.2254,0.847746,57.892346,0.0,1,679.0,0.152254,9.902659,Normal,-0.09073809398244792,0
35,51,9,5.205103,16.713408,100.0,13.800038,0.862,59.028372,0.0,1,639.0,0.138,1.194532,Normal,-0.136080383233677,0
35,51,10,6.151932,16.942419,100.0,13.142369,0.868576,59.553222,0.0,0,0.0,0.131424,3.679274,Normal,-0.16167780401265625,0
35,52,1,10.502975,0.0,100.0,31.488659,0.685113,44.939867,0.0,2,0.0,0.314887,1.760948,Anomalous,0.029893191818188614,1
35,52,2,31.17643,2.538276,100.0,13.316383,0.866836,59.416517,0.0,0,0.0,0.133164,4.414506,Normal,-0.15010082768601574,0
35,52,3,7.505662,7.022112,100.0,13.327818,0.866722,59.406283,0.0,1,1141.0,0.133278,3.953289,Normal,-0.15443066145247186,0
35,52,4,8.4799,13.366687,100.0,12.857181,0.871428,59.780866,0.0,0,0.0,0.128572,6.030497,Normal,-0.16542844231163162,0
35,52,5,22.443129,6.056594,100.0,16.123348,0.838767,57.185077,0.0,2,296.0,0.161233,9.434349,Normal,-0.11841629297268391,0
35,52,6,27.184408,28.157285,100.0,21.503811,0.784962,52.884525,0.0,2,0.0,0.215038,6.511675,Normal,-0.04869351070252692,0
35,52,7,10.076158,4.182167,100.0,24.972065,0.750279,50.120306,0.0,0,892.0,0.249721,8.286927,Normal,-0.08893258247808322,0
35,52,8,35.72926,2.305398,100.0,14.624578,0.853754,58.372202,0.0,1,527.0,0.146246,9.902659,Normal,-0.10257742146708104,0
35,52,9,2.654407,14.738659,100.0,13.892578,0.861074,58.954502,0.0,1,0.0,0.138926,1.194532,Normal,-0.14673066045928623,0
35,52,10,9.935144,14.319253,100.0,12.857181,0.871428,59.780866,0.0,1,1455.0,0.128572,3.679274,Normal,-0.1260883522104474,0
35,53,1,12.194481,2.138655,100.0,32.643757,0.673562,44.02399,0.0,0,0.0,0.326438,1.760948,Normal,-0.0011153854476695368,0
35,53,2,33.624374,1.20414,100.0,13.055797,0.869442,59.625094,1.0,1,0.0,0.130558,4.414506,Normal,-0.11420891243428821,0
35,53,3,4.546106,8.321089,100.0,12.764952,0.87235,59.85637,0.0,2,1121.0,0.12765,3.953289,Normal,-0.12451408171561579,0
35,53,4,8.211516,13.120151,100.0,11.277823,0.887222,61.041677,0.0,0,2111.0,0.112778,6.030497,Normal,-0.09268057322974715,0
35,53,5,19.660525,8.477897,100.0,15.416345,0.845837,57.751896,0.0,1,0.0,0.154163,9.434349,Normal,-0.1475707951040775,0
35,53,6,22.420309,30.333402,100.0,22.437128,0.775629,52.140764,0.0,0,0.0,0.224371,6.511675,Normal,-0.0778976916765976,0
35,53,7,5.409397,5.849658,100.0,25.806789,0.741932,49.455795,0.0,0,0.0,0.258068,8.286927,Normal,-0.1026635555117586,0
35,53,8,36.926916,2.290825,100.0,13.773494,0.862265,59.052249,1.0,0,363.0,0.137735,9.902659,Normal,-0.06307060096551376,0
35,53,9,0.130139,15.388995,100.0,13.360157,0.866398,59.379628,0.0,1,556.0,0.133602,1.194532,Normal,-0.12852584857132565,0
35,53,10,7.822629,14.478152,100.0,11.277823,0.887222,61.041677,0.0,1,0.0,0.112778,3.679274,Normal,-0.14284253735923252,0
35,54,1,14.715822,0.0,100.0,31.591532,0.684085,44.85826,0.0,0,1415.0,0.315915,1.760948,Anomalous,0.023874032797914335,1
35,54,2,36.454993,0.130462,100.0,14.19078,0.858092,58.719142,0.0,1,0.0,0.141908,4.414506,Normal,-0.13479858694394287,0
35,54,3,8.189187,11.135751,100.0,13.292231,0.867078,59.435453,1.0,2,1446.0,0.132922,3.953289,Normal,-0.09181317436591285,0
35,54,4,11.873981,11.026577,100.0,11.572341,0.884277,60.806545,0.0,0,0.0,0.115723,6.030497,Normal,-0.15790586393614153,0
35,54,5,23.531166,7.339766,100.0,16.225667,0.837743,57.103507,0.0,0,0.0,0.162257,9.434349,Normal,-0.14179441124049086,0
35,54,6,21.392435,31.365945,100.0,21.535632,0.784644,52.858396,1.0,2,275.0,0.215356,6.511675,Normal,-0.03558830385676992,0
35,54,7,8.165728,7.965891,100.0,23.656446,0.763436,51.168054,1.0,1,1174.0,0.236564,8.286927,Normal,-0.06706558280976938,0
35,54,8,35.767688,0.0,100.0,14.666609,0.853334,58.339828,1.0,0,0.0,0.146666,9.902659,Normal,-0.07553816239690875,0
35,54,9,3.84027,14.734084,100.0,14.200943,0.857991,58.708457,0.0,1,0.0,0.142009,1.194532,Normal,-0.14683575293316742,0
35,54,10,4.770319,12.044626,100.0,11.572341,0.884277,60.806545,0.0,0,0.0,0.115723,3.679274,Normal,-0.1612469983725609,0
35,55,1,16.605232,0.0,100.0,30.011147,0.699889,46.112673,0.0,0,0.0,0.300111,1.760948,Normal,-0.0252171672040713,0
35,55,2,35.550419,0.325261,100.0,14.912091,0.850879,58.143233,1.0,3,970.0,0.149121,4.414506,Normal,-0.05909732192762529,0
35,55,3,8.852814,8.285014,100.0,13.907343,0.860927,58.943805,0.0,1,1298.0,0.139073,3.953289,Normal,-0.15437958042573574,0
35,55,4,10.670368,13.364706,100.0,11.111439,0.888886,61.174515,0.0,0,334.0,0.111114,6.030497,Normal,-0.147265037690599,0
35,55,5,24.152799,6.120579,100.0,16.295207,0.837048,57.045315,0.0,1,519.0,0.162952,9.434349,Normal,-0.13682729386257636,0
35,55,6,20.559273,32.834248,100.0,20.957808,0.790422,53.319024,1.0,3,1314.0,0.209578,6.511675,Normal,-0.010494928919868585,0
35,55,7,7.014613,5.657782,100.0,23.247636,0.767524,51.493718,1.0,0,0.0,0.232476,8.286927,Normal,-0.0908463045317422,0
35,55,8,37.557884,0.133691,100.0,15.856658,0.841433,57.389802,0.0,0,0.0,0.158567,9.902659,Normal,-0.08690263306867924,0
35,55,9,1.614512,12.620278,100.0,14.195844,0.858042,58.712524,1.0,0,0.0,0.141958,1.194532,Normal,-0.13295309146927825,0
35,55,10,2.210401,14.28567,100.0,11.111439,0.888886,61.174515,0.0,0,0.0,0.111114,3.679274,Normal,-0.15272013997466682,0
35,56,1,18.875924,0.318188,100.0,30.422162,0.695778,45.786291,1.0,1,813.0,0.304222,1.760948,Anomalous,0.024379560702660008,1
35,56,2,36.144996,0.0,100.0,14.049258,0.859507,58.831583,0.0,1,1347.0,0.140493,4.414506,Normal,-0.11409413005607055,0
35,56,3,9.744502,6.197599,100.0,14.487757,0.855122,58.480035,0.0,1,1379.0,0.144878,3.953289,Normal,-0.15474260010609975,0
35,56,4,10.197036,13.422575,100.0,10.506831,0.894932,61.657241,0.0,0,0.0,0.105068,6.030497,Normal,-0.1472534506747622,0
35,56,5,26.287293,4.905538,100.0,16.435605,0.835644,56.933966,1.0,2,0.0,0.164356,9.434349,Normal,-0.10134040069884725,0
35,56,6,16.981122,31.723271,100.0,21.218141,0.787819,53.112084,0.0,2,0.0,0.212181,6.511675,Normal,-0.06524918402199142,0
35,56,7,6.458849,3.502132,100.0,24.529541,0.754705,50.472676,0.0,0,568.0,0.245295,8.286927,Normal,-0.10133398096464219,0
35,56,8,35.010297,0.0,100.0,16.246573,0.837534,57.0776,0.0,0,0.0,0.162466,9.902659,Normal,-0.09760558494864158,0
35,56,9,0.92162,10.569193,100.0,14.365985,0.85634,58.576639,0.0,0,0.0,0.14366,1.194532,Normal,-0.15857056294798028,0
35,56,10,3.239326,15.529663,100.0,10.506831,0.894932,61.657241,0.0,0,0.0,0.105068,3.679274,Normal,-0.14223092642412594,0
35,57,1,14.104362,3.281652,100.0,30.56651,0.694335,45.671689,0.0,1,0.0,0.305665,1.760948,Normal,-0.016107053550393324,0
35,57,2,39.697931,2.064335,100.0,14.405627,0.855944,58.548279,1.0,1,1314.0,0.144056,4.414506,Normal,-0.09287770692195613,0
35,57,3,6.395606,8.630515,100.0,13.549009,0.86451,59.229606,0.0,1,494.0,0.13549,3.953289,Normal,-0.16894197461414745,0
35,57,4,6.108004,15.876142,100.0,12.056014,0.87944,60.420415,0.0,0,0.0,0.12056,6.030497,Normal,-0.16193891164073831,0
35,57,5,22.229341,4.044017,100.0,15.891098,0.841089,57.36892,0.0,1,1416.0,0.158911,9.434349,Normal,-0.12529951931749778,0
35,57,6,17.659484,33.269014,100.0,21.235126,0.787649,53.098536,0.0,0,0.0,0.212351,6.511675,Normal,-0.10096110279976578,0
35,57,7,4.918243,4.045676,100.0,24.529202,0.754708,50.472946,0.0,1,388.0,0.245292,8.286927,Normal,-0.10070986131717291,0
35,57,8,34.552836,2.044524,100.0,16.460545,0.835395,56.908686,1.0,2,1398.0,0.164605,9.902659,Normal,-0.05702973108090814,0
35,57,9,1.331564,9.633268,100.0,13.397266,0.866027,59.349831,0.0,0,0.0,0.133973,1.194532,Normal,-0.15751956596750333,0
35,57,10,6.04813,13.650627,100.0,12.056014,0.87944,60.420415,0.0,0,0.0,0.12056,3.679274,Normal,-0.1680016370134943,0
35,58,1,10.820976,1.495118,100.0,31.649448,0.683506,44.812321,0.0,0,0.0,0.316494,1.760948,Normal,-0.014363021561600076,0
35,58,2,37.715719,2.892526,100.0,14.136242,0.858638,58.764527,0.0,3,1432.0,0.141362,4.414506,Normal,-0.07206146920002537,0
35,58,3,2.833204,8.605105,100.0,14.006909,0.859931,58.864819,0.0,0,0.0,0.140069,3.953289,Normal,-0.1799037885111609,0
35,58,4,8.790161,18.10853,100.0,11.741177,0.882588,60.671756,0.0,0,0.0,0.117412,6.030497,Normal,-0.15255938313988754,0
35,58,5,18.643185,1.286022,100.0,15.017038,0.84983,58.068801,0.0,1,0.0,0.15017,9.434349,Normal,-0.14176379549137463,0
35,58,6,14.600738,33.562472,100.0,20.980413,0.790196,53.300679,1.0,2,1557.0,0.209804,6.511675,Normal,-0.023392837281118517,0
